,track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms
750,6rQ9qJPvInEqSzlh89LsPJ,Coco Jamboo - Radio Version,Mr. President,18,2t8Bc4qBseswbwOoHGHK8d,We See The Same Sun,1996,90s Dance Hits,pop,dance pop,0.83,0.84,1,0,0.04,0.08,0.15,0.96,100.02,218733
751,5FgtdSf7I5lClThz2ptWvl,Blue (Da Ba Dee),Eiffel 65,16,65DySolRDG1LNSvRXcWQWN,Europop,1999,90s Dance Hits,pop,dance pop,0.82,0.97,7,0,0.06,0.26,0.39,0.76,128.01,283748
752,2ZCTP54O2dMSbVrdsg60to,Barbie Girl,Aqua,5,2vb252Haz9iX4iOd7vP8kX,Greatest Hits,2009-01-01,90s Dance Hits,pop,dance pop,0.76,0.95,1,0,0.04,0.01,0.42,0.91,129.97,195040
753,2ahnofp2LbBWDXcJbMaSTu,What Is Love,Haddaway,70,0qTVjeVP70YvQG4GctetOf,What is Love - Remix,1993,90s Dance Hits,pop,dance pop,0.68,0.77,7,0,0.03,0.02,0.2,0.74,123.87,270373
754,0wP3e5PzSxafy2TRtlayq9,Scatman (ski-ba-bop-ba-dop-bop),Scatman John,10,0lZJ8KTq6WzIrOM1KWWCxe,Scatman's World,1995-06-01,90s Dance Hits,pop,dance pop,0.65,0.82,5,0,0.04,0.07,0.22,0.76,135.98,215973
755,7cG3wfohoNDSp2M8FWrgTg,Bailando - Video Edit,Paradisio,59,3iJwt0Sq44ZBzR7kNCxf0y,Bailando,1996,90s Dance Hits,pop,dance pop,0.65,0.96,8,0,0.04,0.09,0.11,0.83,132.99,229627
756,1bttWPpJQmn9zdi951BcAZ,Be My Lover,La Bouche,13,4iRt5STyQudfgvq3Gt2ki6,50 Summer Hits,2009-06-11,90s Dance Hits,pop,dance pop,0.66,0.91,1,0,0.03,0.0,0.86,0.83,134.77,239747
757,7znm8mn8oac6FKfmLuvPZa,The Riddle (Original Mix),Gigi D'Agostino,48,5MJTJqEYDDTXhA0qriUnB8,The Riddle,2014-05-30,90s Dance Hits,pop,dance pop,0.74,0.87,6,0,0.04,0.02,0.08,0.85,126.99,287307
758,3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,Britney Spears,75,3WNxdumkSMGMJRhEgK80qx,...Baby One More Time (Digital Deluxe Version),1999-01-12,90s Dance Hits,pop,dance pop,0.76,0.7,0,0,0.03,0.2,0.44,0.91,92.96,211067
759,5dle7lDSqNS2AcFtbvgkud,Rhythm Is A Dancer - 12'' Version,SNAP!,12,5NZ0wQA1HzBSDSyOWEU96k,Rhythm Is A Dancer Volume 08,1991,90s Dance Hits,pop,dance pop,0.77,0.87,9,0,0.03,0.12,0.08,0.84,124.25,316133
760,0MhkdVUCf8ZttUXzZ3J9J6,Another Night,Real McCoy,2,3lH40SlojmDYl4muKywyoa,Ultimate Club Dance 90s - Vol. 2,2000-01-01,90s Dance Hits,pop,dance pop,0.81,0.89,7,1,0.04,0.11,0.06,0.87,125.94,236871
761,5rDsAMjmB4Qa5WNciJPsfK,Tubthumping,Chumbawamba,53,6DUy5QdkKXI15NFbk3pYAZ,Playlist: 90s Pop,2008-04-28,90s Dance Hits,pop,dance pop,0.39,0.94,2,1,0.18,0.09,0.47,0.62,207.69,234133
762,12BbMJsJi65mxneq6c9Lm7,All That She Wants - Remastered,Ace of Base,16,6cpOIdpPfGaazHsh5eYz0k,Happy Nation (Remastered),1994-01-01,90s Dance Hits,pop,dance pop,0.71,0.63,11,1,0.09,0.01,0.1,0.87,187.55,211213
763,3L9RIFcNF9IDGPRE96EO7N,The Rhythm Of The Night,Corona,56,385wsbH2dVjZDB9rdVOHUH,Disco 90's,2009-03-16,90s Dance Hits,pop,dance pop,0.69,0.8,5,0,0.03,0.0,0.1,0.8,127.81,264280
764,270MuyUHPJJUXWApRk2Py8,Macarena - Bayside Boys Remix,Los Del Rio,38,0F2v1g7RUEmK077TfZGeoS,Ultimate Holiday Hits,2008-07-25,90s Dance Hits,pop,dance pop,0.75,0.91,11,1,0.06,0.21,0.07,0.96,103.19,222027
765,2goLsvvODILDzeeiT4dAoR,Believe,Cher,76,0jZfbz0dNfDjPSg0hYJNth,Believe,1998,90s Dance Hits,pop,dance pop,0.65,0.92,6,1,0.05,0.01,0.05,0.46,132.98,239027
766,36sAHywEsh50kaM6CpENHp,(You Drive Me) Crazy,Britney Spears,2,7e2tD25UffSO1019rrrRPe,Baby One More Time,1999-01-12,90s Dance Hits,pop,dance pop,0.76,0.94,8,1,0.03,0.06,0.33,0.96,104.01,198093
767,3DYVWvPh3kGwPasp7yjahc,The Sign,Ace of Base,55,0nQFgMfnmWrcWDOQqIgJL7,Greatest Hits,2008-11-14,90s Dance Hits,pop,dance pop,0.8,0.83,4,0,0.04,0.01,0.03,0.95,97.01,189787
768,6YZpyZ4gmK4VQWvN6230A2,Will I Ever,Alice DJ,49,5oPKlo7IBFXlh12tqDVoAU,Who Needs Guitars Anyway?,2000,90s Dance Hits,pop,dance pop,0.65,0.84,2,1,0.03,0.0,0.05,0.63,137.05,210147
769,4RybvT8lyLLjkWXqmAuZnX,Happy People (feat. Marky Mark),Prince Ital Joe,50,3Vvt7b5z4GVIaK14CfKF88,Life In The Streets,1994-04-29,90s Dance Hits,pop,dance pop,0.79,0.59,9,0,0.04,0.28,0.32,0.38,130.04,238200
770,4q7HqgwzTAK332xEbzuBVm,Sex On The Beach - Original Mix,T-Spoon,3,0AqYdbMMsucUfiXV9mCp8O,Sex on the beach,2008-11-15,90s Dance Hits,pop,dance pop,0.73,0.74,5,1,0.03,0.15,0.17,0.97,99.99,237293
771,6JFyoWiWW69dTjPrJ0RxQ1,When You Wish Upon A Star,The Mamas,55,0RwaotyCpvAytYj5WaH96L,When You Wish Upon A Star,2019-11-08,90s Dance Hits,pop,dance pop,0.27,0.21,9,1,0.03,0.82,0.1,0.29,194.35,183667
772,4yEXem27DzCg8xytvvO3E9,Lollipop (Candyman),Aqua,0,2vb252Haz9iX4iOd7vP8kX,Greatest Hits,2009-01-01,90s Dance Hits,pop,dance pop,0.72,0.98,0,0,0.03,0.03,0.17,0.86,139.05,215053
773,5a6WvCvpzP3flz3ZG0aAMp,Rock My Heart - Radio Mix,Haddaway,44,1LAx7yCVbGwskdnGDof8SC,The Album,1993-09-13,90s Dance Hits,pop,dance pop,0.59,0.93,5,0,0.04,0.01,0.2,0.61,130.03,250933
774,5p0rUHicpwMZil8RlNGGth,This Is Your Night,Amber,52,5NNCWaLHgcwPrWSPsp86ph,This Is Your Night,1996-11-26,90s Dance Hits,pop,dance pop,0.67,0.91,9,0,0.03,0.07,0.12,0.86,127.99,238160
775,6xjmujeAeuBznFjdKhZQNY,The Other Side,Grace Gracie,35,7yoBhbkKWO2Z1D8ejHTSng,The Other Side,2019-11-29,90s Dance Hits,pop,dance pop,0.42,0.62,8,0,0.05,0.69,0.14,0.12,128.08,183750
776,0kwENjv9F98MZLPEN3gCQT,Gonna Make You Sweat (Everybody Dance Now),C & C Music Factory,2,3DFnN7SaYffZ6BrSmIhtkR,100 Hits of the '90s,2010-02-26,90s Dance Hits,pop,dance pop,0.56,0.79,6,1,0.1,0.0,0.19,0.8,112.82,243800
777,0XVikcHfkoBvJ5ZU8xQBWn,Come and Get Your Love - Radio Edit,Real McCoy,41,0m4EUHpp4mVnV8AWHT7T7x,Another Night,1995-03-28,90s Dance Hits,pop,dance pop,0.74,0.86,8,1,0.04,0.02,0.34,0.76,108.83,194560
778,4wtR6HB3XekEengMX17cpc,Children,Robert Miles,67,5vwm8dEf7xGTqUAas8zGdC,Dance Vault Mixes - Children,1996-07-11,90s Dance Hits,pop,dance pop,0.6,0.76,0,1,0.03,0.0,0.06,0.39,137.06,243267
779,4lDKORchTM8Rd0PFQFXTLX,Baby Baby,Corona,55,6rrPmmb2lQd5pNRL6HKBZx,The Rhythm of the Night,1994,90s Dance Hits,pop,dance pop,0.64,0.87,7,1,0.03,0.0,0.06,0.56,133.03,228013
780,12DVGoYMPBebItALnmaNdT,Pump Up the Jam,Technotronic,38,1k1nZFZj8nOI5Yugc6hQs6,Winners Greatest Hits Vol.2,2010-11-16,90s Dance Hits,pop,dance pop,0.85,0.88,10,0,0.08,0.02,0.05,0.67,124.82,214576
781,5jOvmh1DYmaiBPETL6HCRY,Waiting for Tonight,Jennifer Lopez,55,7LN1DM2rLG5GFezakJF4vk,Dance Again...The Hits,2012-07-20,90s Dance Hits,pop,dance pop,0.69,0.94,10,0,0.04,0.0,0.11,0.85,125.01,246507
782,4Fqm5rqB0WMx0hPOwgRjFr,Dreams (Will Come Alive),2 Brothers On The 4th Floor,61,3us11hQQJX1JXSIOz98bGG,Dreams,1994,90s Dance Hits,pop,dance pop,0.7,0.98,7,0,0.05,0.0,0.42,0.61,134.01,263163
783,1vuz46T61qINYeGeN93AKZ,Life - Radio Edit,Des'ree,27,1suw2wSUQSR9ZJxL2xkh3e,Essential - The 90s,2010-09-10,90s Dance Hits,pop,dance pop,0.72,0.71,1,1,0.04,0.19,0.11,0.66,104.81,189987
784,1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,Spice Girls,79,3x2jF7blR6bFHtk4MccsyJ,Spice,1996-01-01,90s Dance Hits,pop,dance pop,0.77,0.86,11,1,0.03,0.1,0.16,0.89,110.01,173027
785,6X5nB9TR6EK9ABabYAzcQ8,Ride Wit Me - Album Version (Edited),Nelly,2,6pHCHKNM0hRDgKRR52tW7X,Lost & Found: Noughties Pop Volume 1,2007,90s Dance Hits,pop,dance pop,0.84,0.68,7,1,0.06,0.06,0.03,0.77,101.86,290373
786,0b8PKDeFc2T5u9cRbLLv2r,We’re Going to Ibiza!,Vengaboys,60,5t02mTYT9ks9sOC1ihea4a,Greatest Hits!,2000,90s Dance Hits,pop,dance pop,0.8,0.67,1,1,0.04,0.02,0.09,0.91,103.99,216360
787,2wz5weI4PREzpexKfrKgwv,Sweet Dreams,La Bouche,62,7hP1XPeFjOYTM2xgruJZyo,Greatest Hits,2007,90s Dance Hits,pop,dance pop,0.66,0.96,11,0,0.05,0.08,0.09,0.83,133.71,204587
788,2es5efbIHrLOLcdmBmpoiR,Back in My Life,Alice DJ,45,6dPOi4Pi89IJ4zk7Xh911S,Back in My Life,1999,90s Dance Hits,pop,dance pop,0.58,0.83,0,1,0.03,0.0,0.35,0.48,137.97,212493
789,2Ld2LehpgQNREMxl9LlIzm,"Boom, Boom, Boom, Boom!!",Vengaboys,62,44BtGGBJohrvoKVzmi1wij,"Boom, Boom, Boom, Boom!!",1998,90s Dance Hits,pop,dance pop,0.8,0.89,6,0,0.04,0.01,0.03,0.97,138.48,201840
790,0JXXm3RqxU8EKzX4P8M0n3,More And More - Single Version,Captain Hollywood Project,60,01ChjoiBlN7bBmsvrzuzlo,Love Is Not Sex,1993-03-05,90s Dance Hits,pop,dance pop,0.66,0.85,7,1,0.03,0.22,0.09,0.71,125.86,253573
791,40WzXFabdkT1KCgRYwoz8X,Generation Of Love,Masterboy,1,0y01fluOw7z4BxN06InlRr,Generation Of Love,1995-01-01,90s Dance Hits,pop,dance pop,0.66,0.88,6,0,0.06,0.01,0.26,0.77,140.01,219240
792,0ibYVniVLMJWvc3eNfYk8T,Run Away,Real McCoy,49,0m4EUHpp4mVnV8AWHT7T7x,Another Night,1995-03-28,90s Dance Hits,pop,dance pop,0.72,0.92,1,1,0.04,0.0,0.08,0.69,130.95,244133
793,0DURckDH8F3pzTz7KKFLz7,Call Me,Deee-Lite,33,1sozEjvFpn72ZGQtPrLTa1,Dewdrops In The Garden,1994,90s Dance Hits,pop,dance pop,0.67,0.83,11,0,0.06,0.03,0.24,0.44,127.99,230600
794,5LskeIhrR7YqlbrPWZJRLe,(You Drive Me) Crazy [The Stop Remix!] - Remastered,Britney Spears,40,2ti2e8J05nwg9ikcMjW8aS,The Essential Britney Spears,2014-07-29,90s Dance Hits,pop,dance pop,0.73,0.95,8,1,0.04,0.21,0.05,0.77,101.08,197653
795,1GwdUrz7DujSedNxnzVfqI,Beautiful Life,Ace of Base,4,3BSPr0MAvO0iTCkxPs1vIA,Singles of the 90s,1999-01-03,90s Dance Hits,pop,dance pop,0.74,0.95,0,0,0.03,0.2,0.1,0.74,135.0,219307
796,4mSRaJAwIZOhdxFQF4ryZa,Celebration,Kylie Minogue,27,3qblPGf60yPkkYaBwDg6ig,Celebration,1992-11-29,90s Dance Hits,pop,dance pop,0.7,0.87,0,1,0.04,0.05,0.08,0.58,121.22,238747
797,7kWmT6l911OFlkhhSV6KlM,Got to Get It,Culture Beat,48,4WiN45TcjcmOnnk8ZPzIIO,Serenity,1993-01-01,90s Dance Hits,pop,dance pop,0.67,0.91,9,0,0.04,0.0,0.24,0.54,132.86,321427
798,6JXghpembwocSY1Ky0TxTt,No More (I Can't Stand It),Maxx,48,0DtX7zwNKLUtDWpDFHRVsG,To The Maxximum,1994,90s Dance Hits,pop,dance pop,0.76,0.79,10,1,0.04,0.01,0.27,0.6,137.95,281933
799,69jRUfC6ZjhiY88OySXqoj,Let the Dream Come True,DJ Bobo,40,42iXHnNCzEOJ3Ik0J5OEJz,Best Of,2014-05-02,90s Dance Hits,pop,dance pop,0.7,0.87,11,0,0.03,0.03,0.29,0.72,141.98,241067
800,32PCjJw8mk1FrJT2FcqRtT,Let's Talk About Sex,Salt-N-Pepa,2,4eKi4PJuybybkSbE6nNQnD,RnB Fridays,2015-10-30,90s Dance Hits,pop,dance pop,0.87,0.71,6,1,0.11,0.04,0.24,0.72,106.91,212747
801,7vHkU1H73z5NVbGTIyI1DG,Around The World,Aqua,0,2vb252Haz9iX4iOd7vP8kX,Greatest Hits,2009-01-01,90s Dance Hits,pop,dance pop,0.7,0.98,6,1,0.03,0.0,0.54,0.97,129.93,209120
802,0weAUscowxeqDtpCgtbpgp,Gettin' Jiggy Wit It,Will Smith,70,2esWeP8Ln1sXA0jbDmi3Zq,Big Willie Style,1997-10-03,90s Dance Hits,pop,dance pop,0.88,0.87,6,1,0.14,0.02,0.15,0.86,107.89,227933
803,5Jcv891JICGnMkkP7Lr3Ju,Cotton Eye Joe,Rednex,5,3DFnN7SaYffZ6BrSmIhtkR,100 Hits of the '90s,2010-02-26,90s Dance Hits,pop,dance pop,0.74,0.94,9,0,0.07,0.01,0.03,0.61,131.99,193827
804,71Cid4UeolaHRzdbmMDAVb,Get A Way,Maxx,60,0DtX7zwNKLUtDWpDFHRVsG,To The Maxximum,1994,90s Dance Hits,pop,dance pop,0.85,0.86,2,1,0.04,0.03,0.05,0.6,133.0,226773
805,3f2pJ9Mb9EcaCLJjm1aevz,I Give You My Heart,Mr. President,4,2t8Bc4qBseswbwOoHGHK8d,We See The Same Sun,1996,90s Dance Hits,pop,dance pop,0.74,0.93,4,1,0.03,0.0,0.11,0.91,145.98,215067
806,3XVozq1aeqsJwpXrEZrDJ9,Ice Ice Baby,Vanilla Ice,70,20O6lfaDAoMhUj5TAvVbb6,Vanilla Ice Is Back! - Hip Hop Classics,2008-11-04,90s Dance Hits,pop,dance pop,0.98,0.79,2,1,0.04,0.0,0.1,0.58,116.01,254467
807,1B95cw0Rjg96AKLfxxUSnb,Lost in Someone Else,Casey Derhak,39,02tI1RemCJ8dW5aab1zqHj,"Southern Pop, Vol. 1",2019-04-23,90s Dance Hits,pop,dance pop,0.73,0.55,0,1,0.03,0.57,0.12,0.5,99.98,237534
808,0yx5eBLk3AGOH5EruCqLDx,Hardcore Vibes,Dune,57,5hAcH6CTDKGj43pMhp4iwR,Dune,1995-07-31,90s Dance Hits,pop,dance pop,0.58,0.63,4,0,0.04,0.02,0.06,0.48,163.88,213240
809,72lAIcldZMBgaeF6XwjAnC,Better Off Alone - Hitradio Mix,Alice Deejay,3,4nfa816hAo6qoIHzrVsELJ,Better Off Alone,1999,90s Dance Hits,pop,dance pop,0.67,0.77,8,0,0.07,0.0,0.26,0.76,136.97,218493
810,3DdCb7EyPUcUD0LKWkJ0L7,Roses Are Red - Original Version,Aqua,2,58F319Pyj5Pb2jCB5oBLoT,Greatest Hits,2009-01-01,90s Dance Hits,pop,dance pop,0.61,0.97,0,0,0.04,0.01,0.62,0.82,139.93,222747
811,2foOeJLKSvepjHEkb4NR8N,Think About The Way,Ice Mc,59,3fSQDORWIQuhjPWZOptkML,Ice 'n' Green,1994-01-01,90s Dance Hits,pop,dance pop,0.76,0.71,2,0,0.03,0.13,0.14,0.67,132.99,260973
812,2QbuqnxPaHCsYnlbAZDxvV,Try Me Out,Corona,48,6rrPmmb2lQd5pNRL6HKBZx,The Rhythm of the Night,1994,90s Dance Hits,pop,dance pop,0.75,0.77,7,0,0.04,0.05,0.25,0.56,130.98,206880
813,4KjXkB31IrgmVimunoVrts,Max Don´t Have Sex With Your Ex,E-Rotic,46,46uw8uMUqyfb4tRAGd2L89,Sex Affairs,2001-07-01,90s Dance Hits,pop,dance pop,0.55,0.99,9,0,0.06,0.01,0.36,0.66,139.89,211040
814,5YTMRAT4yKgFrepF8Hi3mY,I Want You Back - Radio Edit,*NSYNC,54,0CADmCXbIx4F9m6TBwLtFd,'N Sync,1997-05-26,90s Dance Hits,pop,dance pop,0.76,0.93,8,0,0.04,0.05,0.32,0.85,112.04,202107
815,5hDPWrf12qJQ2pFGTbputX,Ecuador - Original Radio Edit,Sash!,45,0hMDjyMROTrvRaCygtpWU3,The Best Of,2016-09-30,90s Dance Hits,pop,dance pop,0.59,0.89,4,1,0.04,0.0,0.4,0.59,132.88,212133
816,1gyaphIqlNbfhlQTUJ8iNr,Saturday Night - Radio Edit,Whigfield,6,0PpDjwX93DRxVmakubuAtN,Best of [X-Mas Edition],2013-12-17,90s Dance Hits,pop,dance pop,0.74,0.87,11,1,0.04,0.03,0.23,0.96,129.96,223910
817,4kFmRFE9YzjKnUCbXQKnag,Nessaja,Scooter,47,3y02W7Qv7zFB85ApapWbVt,20 Years of Hardcore (Remastered),2013-10-11,90s Dance Hits,pop,dance pop,0.49,0.9,2,1,0.04,0.0,0.19,0.12,143.05,208450
818,34zbPJOhBLVd4sYbHSV7nr,Dub-I-Dub,Me & My,49,4WmrKyFBuGY2ygFrRqMUVH,Me & My,1995,90s Dance Hits,pop,dance pop,0.66,0.96,7,1,0.05,0.07,0.15,0.96,136.0,205000
819,6PUzxtIHkv346yP89NzP9X,Kernkraft 400,Zombie Nation,47,2qmrRoUZQemrKFr9PBMDHd,Kernkraft 400 Single Mixes,2006-03-07,90s Dance Hits,pop,dance pop,0.8,0.43,8,0,0.09,0.01,0.15,0.49,140.06,285173
820,4cjHy6TwppuNZ05yrP8Fic,Think of You - Radio Edit,Whigfield,50,13pJUleJn57jkWQFZ3b6lj,Think of You - Single,1995-05-08,90s Dance Hits,pop,dance pop,0.7,0.81,8,1,0.04,0.06,0.03,0.87,127.4,243069
821,2Biy0tRkZTGxGH8axDwnqP,The Bomb (These Sounds Fall Into My Mind),The Bucketheads,50,7AvNbRsfa2B0Hwf4bfcABj,All In The Mind,1995-03-03,90s Dance Hits,pop,dance pop,0.78,0.87,5,1,0.04,0.0,0.08,0.87,125.92,202934
822,1CJbLAkUiPXrttszpQhnO6,Mr. Vain Recall - Radio Edit,Culture Beat,7,7KmBBdhWW33xFdfaoV0iVv,Mr. Vain Recall,2009-07-24,90s Dance Hits,pop,dance pop,0.55,0.95,2,1,0.07,0.0,0.33,0.38,139.75,213413
823,1SssFw74DdHVjRa6ADggdD,Sweat (A La La La La Long),Inner Circle,70,0zLd8jpRt4m6FWCu81Fb9n,Blazzin' Fire,2010-12-14,90s Dance Hits,pop,dance pop,0.79,0.73,0,1,0.22,0.01,0.16,0.94,173.02,227067
824,7dIa8yS7HIPKkBvOmERSZ7,U Got 2 Let The Music - Brescia Edit,Cappella,46,5WnAHnV4xlvxZXEDOtISxX,Best Of Cappella,2010-06-18,90s Dance Hits,pop,dance pop,0.67,0.97,9,0,0.04,0.09,0.17,0.68,135.05,218907
825,44o1MQVbm8S827avRs4RHc,Feel the heat of the night - Radio Edit,Masterboy,50,73rwjoMZxrGQdbe5rPK7EY,Feel the heat of the night,2006-01-23,90s Dance Hits,pop,dance pop,0.62,0.92,9,0,0.04,0.01,0.32,0.9,137.97,221840
826,1M9HkdNJ9ArhHc4ueJ5tVm,Captain Jack - Short Mix,Captain Jack,48,5l3oBATLEoSIqIbLyrEH90,Captain Jack Is Back,2008-11-21,90s Dance Hits,pop,dance pop,0.67,1.0,1,0,0.08,0.07,0.24,0.57,149.88,248533
827,09nxdcY2oYo57fJrG6CCCT,Dragostea Din Tei - Original Romanian Version,O-Zone,8,4I8dkoKeszRKl3UqT89l7R,Time 25th Anniversary,2009-12-25,90s Dance Hits,pop,dance pop,0.81,0.97,0,1,0.04,0.17,0.07,0.68,130.09,213461
828,3cOnQmSQuEUie603kZp82h,Somebody Dance with Me,DJ Bobo,43,42iXHnNCzEOJ3Ik0J5OEJz,Best Of,2014-05-02,90s Dance Hits,pop,dance pop,0.68,0.99,6,0,0.04,0.1,0.14,0.65,124.05,212893
829,0KT6DLAELYSbgfUemzwGPX,Heaven (featuring Do),DJ Sammy,64,15UjVcCwrMwAEPzAoVrZ55,Heaven,2002-08-06,90s Dance Hits,pop,dance pop,0.56,0.94,8,1,0.05,0.0,0.15,0.57,137.97,235000
830,5unmsMTn84dE2kb3kz4wfe,Around the World (La La La La La) - Radio Version,A Touch Of Class,5,5Coqq6ulj1Q4EBnDzyuY9l,Smash! Vol. 11,2000-11-24,90s Dance Hits,pop,dance pop,0.61,0.98,9,0,0.03,0.12,0.16,0.65,131.99,215800
831,3vV2Gu4JlRaeHfJxg2Z1dk,My Oh My,Aqua,43,7uYn7ZSrXOVlmITyocZs9F,Aquarium,1997-01-01,90s Dance Hits,pop,dance pop,0.71,0.93,2,0,0.03,0.11,0.08,0.96,132.99,204720
832,5Klo65Y9uouLjNVDV3pqh7,Go West - 2003 Remaster,Pet Shop Boys,63,5IVJbSDDWbGjKbBczyifFl,PopArt - The Hits,2003,90s Dance Hits,pop,dance pop,0.54,0.95,7,1,0.04,0.02,0.34,0.44,120.72,304080
833,1ohbjkuczl6hEoYEo931PH,Sing Hallelujah!,Dr. Alban,21,5YPI9qfm2uuMxlq4CEUOFu,One Love (2nd Edition),1992-05-04,90s Dance Hits,pop,dance pop,0.76,0.82,5,0,0.04,0.0,0.13,0.94,124.71,240933
834,1pUFYb9peWkK8m1WCKNRjp,God Is a DJ,Faithless,57,2Vcq2BbEjHFdfodZ8hlcZL,Forever Faithless - The Greatest Hits (C),2005-08-30,90s Dance Hits,pop,dance pop,0.61,0.9,10,0,0.04,0.18,0.17,0.39,130.55,208507
835,5npMYgysWSKOIVXj2szeLn,Vogue - Edit,Madonna,51,38nngL1nidjNYdHvJ3xJED,I'm Breathless,1990-03-22,90s Dance Hits,pop,dance pop,0.69,0.82,10,0,0.05,0.01,0.1,0.28,116.21,289560
836,6FP4peicCGnib7asns71fs,The Launch - Radio Edit,DJ Jean,53,2mf2kFapmGUkmAVWvjjzr0,The Launch,1999-02-02,90s Dance Hits,pop,dance pop,0.74,1.0,11,0,0.14,0.06,0.27,0.26,136.51,220360
837,5WtbtCmPbr8a9TkFSCx7nF,Not over Yet - Perfecto Edit,Grace,20,3g4niytYg05bBFEApZ1LVs,Digging In The Crates: 1997 Vol. 1,2007-01-30,90s Dance Hits,pop,dance pop,0.56,0.83,6,0,0.04,0.0,0.05,0.46,130.53,458058
838,4cqiLvFRDuV8ClE61eMmZx,Never Alone,2 Brothers On The 4th Floor,55,3us11hQQJX1JXSIOz98bGG,Dreams,1994,90s Dance Hits,pop,dance pop,0.7,0.92,8,0,0.06,0.07,0.62,0.77,128.0,252072
839,1IWzfq3sLedGQ3fb2hAMBA,Rhythm Is A Dancer,SNAP!,57,2TrNT4qm7qDIRTUVn9jBW4,The Madman's Return,1992-01-01,90s Dance Hits,pop,dance pop,0.76,0.65,9,0,0.03,0.21,0.09,0.86,124.37,332230
840,3v1W3lS40jrAyGerzF3igy,Up & Down,Vengaboys,61,5t02mTYT9ks9sOC1ihea4a,Greatest Hits!,2000,90s Dance Hits,pop,dance pop,0.79,0.93,6,1,0.07,0.0,0.07,0.89,135.95,241040
841,6dugx9WBSS8TDxbKqp9zmj,Scatman's World,Scatman John,54,2MRWFajfjxfLAF3wwmdv5j,Scatman's World,1995-06-01,90s Dance Hits,pop,dance pop,0.7,0.87,11,0,0.06,0.07,0.09,0.94,146.99,225133
842,2rTYgHxgcndkUrRoU7x0Sv,Mr. Vain,Culture Beat,54,4WiN45TcjcmOnnk8ZPzIIO,Serenity,1993-01-01,90s Dance Hits,pop,dance pop,0.68,1.0,9,0,0.04,0.05,0.33,0.4,132.87,336840
843,0FkLMOUTkSTPSAYkIXQ579,L'amour Toujours (Small Mix),Gigi D'Agostino,69,3dvjLo2u1kao2ikKIJa6KP,L'Amour Toujour,2014-05-30,90s Dance Hits,pop,dance pop,0.64,0.88,7,1,0.03,0.08,0.36,0.74,139.05,242053
844,0nQLxiNGbbUoSGrxksETLm,The Power,SNAP!,59,40dT7brCvniJawDHpBCE4A,World Power,1990-01-01,90s Dance Hits,pop,dance pop,0.74,0.88,0,1,0.06,0.04,0.34,0.71,108.9,228994
845,12N5Qmt5TAs881z17sWUvV,Run To Me,Double You,53,4FFAbrXcMye0H2wPesW81W,The Blue Album,1994-01-01,90s Dance Hits,pop,dance pop,0.72,0.96,10,0,0.05,0.04,0.1,0.36,129.99,237533
846,4RADreHMvMkZwsPgPr9z5c,"Rhythm Is A Dancer - 7"" Edit",SNAP!,67,2TrNT4qm7qDIRTUVn9jBW4,The Madman's Return,1992-01-01,90s Dance Hits,pop,dance pop,0.79,0.74,9,0,0.04,0.27,0.14,0.71,124.25,225882
847,65RTyZesurf9xxf7FZVL1u,Not Today - Remix,Hillsong UNITED,43,3wNAcHO8vZNoUyhaVopRb3,Not Today,2018-09-28,Christian Dance Party,pop,dance pop,0.62,0.83,6,0,0.04,0.09,0.38,0.43,110.0,219187
848,3skkHSk5KA7akip3Ey6Xjx,Every Little Thing,Hillsong Young & Free,52,3GBUiNPCjCorEs0W9lf41C,III,2018-06-29,Christian Dance Party,pop,dance pop,0.48,0.68,5,1,0.03,0.05,0.16,0.45,154.85,202893
849,2sCLhumJK6miHTPJvl3IHE,I Believe,Youngheart,33,1kmv6m8hy3vd3jAw3gnYUH,I Believe,2018-05-11,Christian Dance Party,pop,dance pop,0.56,0.84,0,1,0.04,0.08,0.1,0.62,100.0,220200
850,4773u67p3U4PKaWtm5vlcj,Come To Life,Neon Feather,34,101P0Nat9WRPuN60kxdk2i,Come To Life,2019-02-15,Christian Dance Party,pop,dance pop,0.43,0.84,0,1,0.05,0.06,0.2,0.45,150.13,178733
851,0jrDmug9eevza5OnEarhgA,Neighbour,Verses,31,18PYzr8erZvttOU0Sxzypo,Neighbour,2019-03-29,Christian Dance Party,pop,dance pop,0.66,0.55,5,0,0.03,0.01,0.09,0.2,139.94,242267
852,5cdVjOTp2QPOmYlFuCtkAP,Close (feat. Steven Furtick),Tauren Wells,32,11UPUq8hVQ8xAP4sDVVaVw,Perfect Peace,2019-11-01,Christian Dance Party,pop,dance pop,0.84,0.55,8,1,0.07,0.05,0.13,0.7,120.02,168000
853,6v1Hgn7yTvz7vQkJiRBESz,Nobody,Local Sound,46,0WYEPMMXkI0XVuKs3c9iZX,Nobody,2018-09-21,Christian Dance Party,pop,dance pop,0.71,0.85,7,1,0.08,0.11,0.05,0.71,102.04,187693
